"site_no","AP","SAMPLE_DATE","CHARACTERISTIC_NAME","RSLT_RESULT_VALUE","RSLT_RESULT_UNIT","LOCATION_WATERBODY_CLASSIFICATION","LOCATION_Y_COORDINATE","LOCATION_X_COORDINATE"
"11-MORN-4.0","N","2007-11-05 11:30","CHLORIDE",52.5,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-10-16 11:00","CHLORIDE",44,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-07-10 11:00","CHLORIDE",42.4,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-09-25 11:00","CHLORIDE",63.7,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-05-01 12:00","CHLORIDE",29,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-09-04 12:00","CHLORIDE",69.9,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-05-21 11:00","CHLORIDE",21.3,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-06-12 10:30","CHLORIDE",38.4,"mg/l","B",42.976667,-73.850833
"11-MORN-4.0","N","2007-08-13 10:30","CHLORIDE",50.7,"mg/l","B",42.976667,-73.850833
"11-SACN-0.1","Y","2007-05-24 11:00","CHLORIDE",7.43,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-07-11 10:00","CHLORIDE",6.17,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-09-26 9:00","CHLORIDE",7.41,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-10-15 10:00","CHLORIDE",7.12,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-09-06 10:00","CHLORIDE",6.47,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-11-13 10:00","CHLORIDE",6.62,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-05-01 11:00","CHLORIDE",5.3,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-08-20 9:00","CHLORIDE",6.69,"mg/l","B",43.31361,-73.845
"11-SACN-0.1","Y","2007-06-11 11:00","CHLORIDE",7.3,"mg/l","B",43.31361,-73.845
"11-SACN-50.7","Y","2002-05-21 10:00","CHLORIDE",6.66,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-07-09 11:00","CHLORIDE",8.64,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-09-25 10:00","CHLORIDE",8.75,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-04-30 12:00","CHLORIDE",5.1,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-10-17 11:00","CHLORIDE",1.97,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-08-14 11:00","CHLORIDE",10.6,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-11-05 13:00","CHLORIDE",4.8,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-06-12 11:00","CHLORIDE",7.56,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-04-09 9:00","CHLORIDE",5.81,"mg/l","B",43.44556,-74.25195
"11-SACN-50.7","Y","2002-09-03 10:00","CHLORIDE",12.3,"mg/l","B",43.44556,-74.25195
"11-SCHR-3.2","Y","2012-06-20 9:51","CHLORIDE",12.6,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2002-05-01 15:00","CHLORIDE",9.08,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-05-30 12:30","CHLORIDE",10,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2002-08-15 10:00","CHLORIDE",22.5,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-09-19 8:43","CHLORIDE",16.6,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-07-17 8:45","CHLORIDE",18.4,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2002-06-11 13:00","CHLORIDE",12.8,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-08-07 8:52","CHLORIDE",16,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2002-11-05 9:00","CHLORIDE",14.6,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-10-10 8:31","CHLORIDE",11.9,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-04-10 11:15","CHLORIDE",11.1,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2002-09-24 10:00","CHLORIDE",29,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-05-08 12:00","CHLORIDE",8.7,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-10-29 9:16","CHLORIDE",9.7,"mg/l","B",43.48806,-73.76082
"11-SCHR-3.2","Y","2012-04-23 13:00","CHLORIDE",12.2,"mg/l","B",43.48806,-73.76082
"11-STEW-2.3","Y","2012-07-17 7:30","CHLORIDE",6.2,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-08-07 7:40","CHLORIDE",2.5,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-10-29 7:43","CHLORIDE",2.9,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-09-19 7:25","CHLORIDE",2.3,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-10-10 7:26","CHLORIDE",4.1,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-06-20 8:17","CHLORIDE",4.7,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-05-08 8:30","CHLORIDE",3.9,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-04-24 9:15","CHLORIDE",2,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-04-10 10:15","CHLORIDE",4.2,"mg/l","B",43.379,-73.837
"11-STEW-2.3","Y","2012-05-30 10:56","CHLORIDE",2.7,"mg/l","B",43.379,-73.837
"11-TOMH-0.1","N","2007-11-05 10:30","CHLORIDE",29.3,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-09-04 9:00","CHLORIDE",31.3,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-07-10 9:30","CHLORIDE",22.6,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-04-30 8:00","CHLORIDE",14.4,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-10-16 9:30","CHLORIDE",29.3,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-06-12 9:00","CHLORIDE",14.4,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-08-13 9:00","CHLORIDE",26.9,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-05-21 9:00","CHLORIDE",13.2,"mg/l","B",42.9012,-73.63789
"11-TOMH-0.1","N","2007-09-25 9:30","CHLORIDE",30.1,"mg/l","B",42.9012,-73.63789
"11-UHUD-2.7","N","2008-04-21 10:15","CHLORIDE",8.19,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-06-20 10:15","CHLORIDE",9.39,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-05-31 11:30","CHLORIDE",7.4,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-04-24 11:00","CHLORIDE",7.06,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-07-17 8:30","CHLORIDE",11.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-05-01 8:00","CHLORIDE",8.42,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-04-29 11:00","CHLORIDE",16,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2014-10-06 11:00","CHLORIDE",22,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-05-09 9:00","CHLORIDE",16.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-10-04 10:00","CHLORIDE",22.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-10-24 9:00","CHLORIDE",9.43,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-10-07 10:30","CHLORIDE",21.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-10-24 8:00","CHLORIDE",13.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2008-05-13 10:30","CHLORIDE",13.1,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-10-16 8:30","CHLORIDE",27.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-07-10 8:00","CHLORIDE",18.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-04-19","CHLORIDE",17.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-09-23 12:00","CHLORIDE",19.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-09-12 8:00","CHLORIDE",16.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-09-16","CHLORIDE",17.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-05-06 12:00","CHLORIDE",15.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-09-26 12:00","CHLORIDE",12.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-06-26 11:00","CHLORIDE",11.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-10-15 11:00","CHLORIDE",20,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-10-24 11:30","CHLORIDE",10.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-04-25 12:30","CHLORIDE",10.4,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-04-20 10:30","CHLORIDE",12.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-04-15 11:00","CHLORIDE",12.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2008-06-23 11:00","CHLORIDE",19.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-09-25 8:00","CHLORIDE",31.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-06-19 12:30","CHLORIDE",14.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-10-18 11:30","CHLORIDE",10.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-09-27 11:00","CHLORIDE",16.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-04-21 10:00","CHLORIDE",15.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2008-07-14 11:00","CHLORIDE",20.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-07-09 11:00","CHLORIDE",15.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-07-05 11:00","CHLORIDE",11.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-06-23 9:00","CHLORIDE",23.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2014-04-30 10:45","CHLORIDE",14.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2016-08-09 12:00","CHLORIDE",27.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-06-22 11:15","CHLORIDE",13.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-10-09 12:30","CHLORIDE",17.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-08-10 11:30","CHLORIDE",19.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2015-08-10 11:00","CHLORIDE",23,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-09-17 12:00","CHLORIDE",28.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-09-17 12:30","CHLORIDE",16,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-08-20 11:00","CHLORIDE",16.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2008-09-02 11:00","CHLORIDE",16.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-11-02 11:15","CHLORIDE",12.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2011-08-08 11:25","CHLORIDE",17.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-07-31 10:00","CHLORIDE",23.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-07-01 10:30","CHLORIDE",10.4,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-10-30 9:00","CHLORIDE",22.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-07-16 13:00","CHLORIDE",20.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2015-04-27 12:00","CHLORIDE",13.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2014-06-24 11:00","CHLORIDE",13.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2013-05-29 10:30","CHLORIDE",10.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-04-19 10:00","CHLORIDE",26.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2015-10-05 11:00","CHLORIDE",22.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2008-10-20 11:00","CHLORIDE",19.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-05-21 8:00","CHLORIDE",12.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-06-24 9:00","CHLORIDE",19.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-07-25 10:00","CHLORIDE",18.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2016-06-21 13:00","CHLORIDE",19,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-06-19 9:00","CHLORIDE",17.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-05-22 11:00","CHLORIDE",12.4,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-08-10 11:30","CHLORIDE",12.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-09-10 10:00","CHLORIDE",22.4,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2007-08-13 8:00","CHLORIDE",21.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2015-06-22 11:00","CHLORIDE",13.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-09-11 9:00","CHLORIDE",21.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2001-05-22 10:00","CHLORIDE",15.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-05-11 10:00","CHLORIDE",23.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2016-10-05 12:00","CHLORIDE",22.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-09-21 9:00","CHLORIDE",16.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-04-24 11:30","CHLORIDE",14.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-05-11 12:00","CHLORIDE",14.3,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-05-13 11:00","CHLORIDE",17.5,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-06-07 12:00","CHLORIDE",19.1,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-08-17 10:00","CHLORIDE",18.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2002-08-13 12:00","CHLORIDE",16.1,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2014-08-11 11:00","CHLORIDE",16.8,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2003-10-27 10:00","CHLORIDE",17.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2005-05-09 9:00","CHLORIDE",13.6,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2009-05-11 11:30","CHLORIDE",11.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2010-04-12 11:00","CHLORIDE",11.7,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2012-05-07 12:15","CHLORIDE",13.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2006-04-18 9:00","CHLORIDE",16.2,"mg/l","A",42.7882,-73.67529
"11-UHUD-2.7","N","2004-10-26 9:00","CHLORIDE",23.9,"mg/l","A",42.7882,-73.67529
"11-UHUD-267.8","Y","2018-08-14 14:00","CHLORIDE",4.89,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2018-04-17 13:00","CHLORIDE",4.4,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2019-08-14 14:00","CHLORIDE",5.76,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2017-10-17 10:00","CHLORIDE",3.5,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2019-10-23 15:00","CHLORIDE",3.7,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2018-10-15 14:00","CHLORIDE",3.11,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2018-06-12 14:00","CHLORIDE",4.82,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2019-06-12 14:00","CHLORIDE",3.62,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2017-08-14 9:00","CHLORIDE",4.04,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2017-06-20 9:00","CHLORIDE",3.71,"mg/l","B",43.70083,-73.9825
"11-UHUD-267.8","Y","2019-04-18 2:00","CHLORIDE",2.76,"mg/l","B",43.70083,-73.9825
"11-UHUD-42.5","N","2019-08-14 18:00","CHLORIDE",13.6,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2019-04-17 16:00","CHLORIDE",6.36,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2018-06-12 16:00","CHLORIDE",12.9,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2019-06-12 17:00","CHLORIDE",8.5,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2018-04-17 16:00","CHLORIDE",9.2,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2017-10-17 12:00","CHLORIDE",9.4,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2018-10-15 17:00","CHLORIDE",9.3,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2017-08-14 12:00","CHLORIDE",9.4,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2017-06-20 12:00","CHLORIDE",10,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2019-10-23 17:00","CHLORIDE",7.9,"mg/l","B",43.29655,-73.59049
"11-UHUD-42.5","N","2018-08-14 17:00","CHLORIDE",11.9,"mg/l","B",43.29655,-73.59049
"11-UHUD-64.0","Y","2009-06-22 9:00","CHLORIDE",6.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2011-10-24 9:00","CHLORIDE",4.4,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2005-07-25 8:00","CHLORIDE",8.04,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2011-09-26 9:30","CHLORIDE",5.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2009-09-21 11:30","CHLORIDE",6.9,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-10-30 9:00","CHLORIDE",7.36,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2004-10-04 11:00","CHLORIDE",7.84,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2008-05-13 8:30","CHLORIDE",7.65,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2009-05-11 9:00","CHLORIDE",6.6,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2003-10-27 8:00","CHLORIDE",7.22,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2014-04-29 9:00","CHLORIDE",7.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2015-08-10 9:00","CHLORIDE",8.51,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2015-06-22 9:00","CHLORIDE",6.4,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2006-10-24 10:00","CHLORIDE",4.67,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2002-10-17 12:00","CHLORIDE",7.39,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2012-06-19 8:45","CHLORIDE",6.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2011-05-31 9:30","CHLORIDE",3.6,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2008-07-14 8:30","CHLORIDE",7.59,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2011-04-26 9:15","CHLORIDE",5.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2002-07-10 13:00","CHLORIDE",6.51,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2003-09-17 9:00","CHLORIDE",7.66,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2008-09-02 8:45","CHLORIDE",7.31,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2014-10-06 9:00","CHLORIDE",7.3,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2012-10-09 9:00","CHLORIDE",6.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-10-07 8:30","CHLORIDE",7,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-09-16","CHLORIDE",6.3,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-07-01 9:00","CHLORIDE",3.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2007-05-24 12:00","CHLORIDE",11.7,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-04-24 9:00","CHLORIDE",3.4,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-06-26 9:00","CHLORIDE",3.72,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2010-04-12 9:00","CHLORIDE",5.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2012-05-07 8:30","CHLORIDE",4.9,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2002-05-20 13:00","CHLORIDE",6.46,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2005-06-20 8:30","CHLORIDE",5.45,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2016-08-09 10:00","CHLORIDE",6.5,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-09-10 9:00","CHLORIDE",6.46,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2005-09-12 10:30","CHLORIDE",7.27,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2012-09-17 9:00","CHLORIDE",6.7,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2009-11-02 9:30","CHLORIDE",5.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2004-08-17 8:00","CHLORIDE",7.33,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2012-04-23 8:30","CHLORIDE",6.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2010-05-11 9:30","CHLORIDE",6.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2004-05-11 9:00","CHLORIDE",11.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2010-08-10 9:00","CHLORIDE",6.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-05-29 9:00","CHLORIDE",4.3,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2015-10-05 9:00","CHLORIDE",7.07,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2008-06-23 9:30","CHLORIDE",7.78,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2016-06-21 11:00","CHLORIDE",7.49,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2006-06-19 11:00","CHLORIDE",7.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2009-04-20 8:30","CHLORIDE",7.4,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2010-10-18 9:00","CHLORIDE",6.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2016-10-05 10:00","CHLORIDE",7.49,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2014-06-24 9:00","CHLORIDE",7,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-07-31 8:00","CHLORIDE",6.96,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2005-10-24 8:00","CHLORIDE",7.66,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2006-09-11 11:00","CHLORIDE",6.35,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2002-08-15 13:00","CHLORIDE",6.44,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2007-09-26 10:00","CHLORIDE",7.21,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2001-05-22 9:00","CHLORIDE",7.06,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2008-10-20 9:00","CHLORIDE",7.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2003-04-21 9:00","CHLORIDE",7.11,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2005-04-19","CHLORIDE",8.87,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2004-04-19 8:00","CHLORIDE",7.58,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2010-06-07 9:30","CHLORIDE",6.6,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-05-06 9:00","CHLORIDE",7.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2007-08-20 10:30","CHLORIDE",8.02,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2015-04-27 9:00","CHLORIDE",6.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2013-04-15 9:00","CHLORIDE",5.8,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2011-08-08 9:30","CHLORIDE",6.1,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2004-10-26 10:00","CHLORIDE",7.28,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2007-05-01 12:00","CHLORIDE",5.96,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2003-05-13 9:00","CHLORIDE",7.72,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2016-04-26 11:00","CHLORIDE",7.2,"mg/l","B",43.24861,-73.8325
"11-UHUD-64.0","Y","2007-10-15 11:00","CHLORIDE",7.68,"mg/l","B",43.24861,-73.8325
