OBJECTID,site_id,BASIN,ECO_REGION,HUC6_NAME,sample_date,chemical_name,result_value,result_unit,adj_result_value,Lat,Long,Eco_Region_Lvl_III,Class_A
4405,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2009-08-05 10:00,chloride (as cl),12.5,mg/l,12.5,44.99917,-73.34917,,T
4406,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2008-06-26 10:30,chloride (as cl),12.2,mg/l,12.2,44.99917,-73.34917,,T
4407,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2009-10-26 0:45,chloride (as cl),13.2,mg/l,13.2,44.99917,-73.34917,,T
4408,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2003-06-23 13:00,chloride (as cl),16.1,mg/l,16.1,44.99917,-73.34917,,T
4409,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2012-10-17 10:30,chloride (as cl),13.2,mg/l,13.2,44.99917,-73.34917,,T
4410,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2013-04-15 11:00,chloride (as cl),14.2,mg/l,14.2,44.99917,-73.34917,,T
4411,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2001-07-30 11:00,chloride (as cl),12.5,mg/l,12.5,44.99917,-73.34917,,T
4412,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2007-07-23 11:00,chloride (as cl),13.4,mg/l,13.4,44.99917,-73.34917,,T
4413,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-04-23 14:30,chloride (as cl),12.8,mg/l,12.8,44.99917,-73.34917,,T
4414,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2002-09-18 10:00,chloride (as cl),14,mg/l,14,44.99917,-73.34917,,T
4415,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2012-09-05 10:26,chloride (as cl),12.2,mg/l,12.2,44.99917,-73.34917,,T
4416,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2015-06-24 11:00,chloride (as cl),13.5,mg/l,13.5,44.99917,-73.34917,,T
4417,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2009-05-04 0:30,chloride (as cl),12.4,mg/l,12.4,44.99917,-73.34917,,T
4418,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2003-10-27 12:00,chloride (as cl),16.4,mg/l,16.4,44.99917,-73.34917,,T
4419,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-04-29 9:00,chloride (as cl),17.8,mg/l,17.8,44.99917,-73.34917,,T
4420,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2012-06-14 11:00,chloride (as cl),12.3,mg/l,12.3,44.99917,-73.34917,,T
4421,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2006-04-20 11:30,chloride (as cl),13.5,mg/l,13.5,44.99917,-73.34917,,T
4422,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2004-05-27 8:00,chloride (as cl),12.1,mg/l,12.1,44.99917,-73.34917,,T
4423,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2001-04-23 11:00,chloride (as cl),10.2,mg/l,10.2,44.99917,-73.34917,,T
4424,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2009-09-14 0:10,chloride (as cl),12.5,mg/l,12.5,44.99917,-73.34917,,T
4425,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2001-10-30 12:00,chloride (as cl),14.3,mg/l,14.3,44.99917,-73.34917,,T
4426,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-06-18 12:30,chloride (as cl),13.9,mg/l,13.9,44.99917,-73.34917,,T
4427,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2006-09-13 10:30,chloride (as cl),13.1,mg/l,13.1,44.99917,-73.34917,,T
4428,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2015-08-13 11:00,chloride (as cl),13.2,mg/l,13.2,44.99917,-73.34917,,T
4429,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2012-05-23 11:20,chloride (as cl),14,mg/l,14,44.99917,-73.34917,,T
4430,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2013-07-01 10:45,chloride (as cl),12.5,mg/l,12.5,44.99917,-73.34917,,T
4431,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2011-07-07 11:15,chloride (as cl),11,mg/l,11,44.99917,-73.34917,,T
4432,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2008-10-21 13:30,chloride (as cl),13.7,mg/l,13.7,44.99917,-73.34917,,T
4433,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2003-08-19 12:00,chloride (as cl),13.2,mg/l,13.2,44.99917,-73.34917,,T
4434,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2001-05-22 14:00,chloride (as cl),11.9,mg/l,11.9,44.99917,-73.34917,,T
4435,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2009-06-15 11:55,chloride (as cl),12.7,mg/l,12.7,44.99917,-73.34917,,T
4436,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2010-09-20 11:00,chloride (as cl),12.1,mg/l,12.1,44.99917,-73.34917,,T
4437,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2011-04-25 11:00,chloride (as cl),12,mg/l,12,44.99917,-73.34917,,T
4438,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2015-04-21 10:00,chloride (as cl),13.6,mg/l,13.6,44.99917,-73.34917,,T
4439,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2006-07-20 11:45,chloride (as cl),12,mg/l,12,44.99917,-73.34917,,T
4440,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2010-07-26 13:15,chloride (as cl),12.9,mg/l,12.9,44.99917,-73.34917,,T
4441,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2002-08-07 11:00,chloride (as cl),12.2,mg/l,12.2,44.99917,-73.34917,,T
4442,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2007-10-29 10:45,chloride (as cl),13.6,mg/l,13.6,44.99917,-73.34917,,T
4443,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2011-10-26 12:00,chloride (as cl),12,mg/l,12,44.99917,-73.34917,,T
4444,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2013-05-30 10:45,chloride (as cl),11.7,mg/l,11.7,44.99917,-73.34917,,T
4445,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2004-08-11 9:00,chloride (as cl),13.4,mg/l,13.4,44.99917,-73.34917,,T
4446,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2003-05-12 11:00,chloride (as cl),13.8,mg/l,13.8,44.99917,-73.34917,,T
4447,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-10-28 12:30,chloride (as cl),12.7,mg/l,12.7,44.99917,-73.34917,,T
4448,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2006-10-25 13:00,chloride (as cl),14.1,mg/l,14.1,44.99917,-73.34917,,T
4449,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2007-05-17 9:00,chloride (as cl),12.9,mg/l,12.9,44.99917,-73.34917,,T
4450,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2016-08-09 11:00,chloride (as cl),13.5,mg/l,13.5,44.99917,-73.34917,,T
4451,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2005-04-19,chloride (as cl),14.7,mg/l,14.7,44.99917,-73.34917,,T
4452,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2005-06-20 12:00,chloride (as cl),12.9,mg/l,12.9,44.99917,-73.34917,,T
4453,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-08-12 9:15,chloride (as cl),17.1,mg/l,17.1,44.99917,-73.34917,,T
4454,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2014-06-24 9:15,chloride (as cl),20.1,mg/l,20.1,44.99917,-73.34917,,T
4455,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2008-07-14 15:00,chloride (as cl),12.6,mg/l,12.6,44.99917,-73.34917,,T
4456,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2010-05-03 10:45,chloride (as cl),12.7,mg/l,12.7,44.99917,-73.34917,,T
4457,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2004-10-19 10:00,chloride (as cl),12.9,mg/l,12.9,44.99917,-73.34917,,T
4458,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2001-09-10 11:00,chloride (as cl),12,mg/l,12,44.99917,-73.34917,,T
4459,10-RICH-1.6,10,7,Lake Champlain-Richelieu River,2008-04-22 10:00,chloride (as cl),17.5,mg/l,17.5,44.99917,-73.34917,,T
4460,10-ROCY-0.1,10,8,Lake Champlain-Richelieu River,2018-07-18 15:15,chloride (as cl),8.5,mg/l,8.5,44.371,-73.71638,,F
4461,10-ROUT-1.3,10,8,Lake Champlain-Richelieu River,2018-07-19 19:00,chloride (as cl),39.5,mg/l,39.5,43.34988,-73.69271,,T
4462,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2018-06-19 14:00,chloride (as cl),13.8,mg/l,13.8,44.464375,-73.575255,,F
4463,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2018-10-16 14:00,chloride (as cl),9.85,mg/l,9.85,44.464375,-73.575255,,F
4464,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2018-04-18 14:00,chloride (as cl),9.19,mg/l,9.19,44.464375,-73.575255,,F
4465,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2019-10-24 13:00,chloride (as cl),5.1,mg/l,5.1,44.464375,-73.575255,,F
4466,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2018-08-14 14:00,chloride (as cl),22.9,mg/l,22.9,44.464375,-73.575255,,F
4467,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2019-04-17 13:00,chloride (as cl),5.91,mg/l,5.91,44.464375,-73.575255,,F
4468,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2017-10-19 11:00,chloride (as cl),14.4,mg/l,14.4,44.464375,-73.575255,,F
4469,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2017-06-12 10:00,chloride (as cl),11.3,mg/l,11.3,44.464375,-73.575255,,F
4470,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2019-06-11 13:00,chloride (as cl),11.6,mg/l,11.6,44.464375,-73.575255,,F
4471,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2017-08-17 10:00,chloride (as cl),17.7,mg/l,17.7,44.464375,-73.575255,,F
4472,10-SABL-14.6,10,8,Lake Champlain-Richelieu River,2019-08-12 13:00,chloride (as cl),16.8,mg/l,16.8,44.464375,-73.575255,,F
4473,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-05-27 8:15,chloride (as cl),15.2,mg/l,15.2,44.55889,-73.44917,,F
4474,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-09-16 11:00,chloride (as cl),21.5,mg/l,21.5,44.55889,-73.44917,,F
4475,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-10-28 11:00,chloride (as cl),8.3,mg/l,8.3,44.55889,-73.44917,,F
4476,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-10-06 10:25,chloride (as cl),8.5,mg/l,8.5,44.55889,-73.44917,,F
4477,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-06-16 10:55,chloride (as cl),8.3,mg/l,8.3,44.55889,-73.44917,,F
4478,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2018-07-17 20:30,chloride (as cl),24.8,mg/l,24.8,44.55889,-73.44917,,F
4479,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-08-05 0:30,chloride (as cl),11.3,mg/l,11.3,44.55889,-73.44917,,F
4480,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-07-08 13:40,chloride (as cl),13.5,mg/l,13.5,44.55889,-73.44917,,F
4481,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-08-26 10:30,chloride (as cl),16.1,mg/l,16.1,44.55889,-73.44917,,F
4482,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-05-06,chloride (as cl),9.3,mg/l,9.3,44.55889,-73.44917,,F
4483,10-SABL-2.2,10,7,Lake Champlain-Richelieu River,2009-04-16 10:15,chloride (as cl),14.8,mg/l,14.8,44.55889,-73.44917,,F
4484,10-SABL-7.6,10,7,Lake Champlain-Richelieu River,2018-07-17 19:30,chloride (as cl),24.5,mg/l,24.5,44.504102,-73.481615,,F
4485,10-SABL_E-1.9,10,8,Lake Champlain-Richelieu River,2018-07-18 13:00,chloride (as cl),2.47,mg/l,2.47,44.41817,-73.67925,,F
4486,10-SABL_E-13.5,10,8,Lake Champlain-Richelieu River,2018-07-18 12:30,chloride (as cl),24.3,mg/l,24.3,44.298624,-73.79453,,T
4487,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-09-23 10:20,chloride (as cl),11.2,mg/l,11.2,44.25583,-73.79511,,T
4488,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-06-03 13:30,chloride (as cl),6.5,mg/l,6.5,44.25583,-73.79511,,T
4489,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2018-07-18 13:30,chloride (as cl),13.8,mg/l,13.8,44.25583,-73.79511,,T
4490,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-05-07 14:00,chloride (as cl),2.5,mg/l,2.5,44.25583,-73.79511,,T
4491,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-10-29 9:30,chloride (as cl),4.1,mg/l,4.1,44.25583,-73.79511,,T
4492,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-08-06 14:00,chloride (as cl),7.1,mg/l,7.1,44.25583,-73.79511,,T
4493,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-09-15 14:00,chloride (as cl),11.5,mg/l,11.5,44.25583,-73.79511,,T
4494,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-04-16 13:30,chloride (as cl),6.2,mg/l,6.2,44.25583,-73.79511,,T
4495,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-10-28 13:00,chloride (as cl),3.5,mg/l,3.5,44.25583,-73.79511,,T
4496,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-08-25 14:00,chloride (as cl),5.4,mg/l,5.4,44.25583,-73.79511,,T
4497,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-06-26 14:00,chloride (as cl),6.8,mg/l,6.8,44.25583,-73.79511,,T
4498,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-05-14 9:00,chloride (as cl),3.2,mg/l,3.2,44.25583,-73.79511,,T
4499,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-08-07 13:10,chloride (as cl),6.6,mg/l,6.6,44.25583,-73.79511,,T
4500,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-10-09 13:00,chloride (as cl),2.1,mg/l,2.1,44.25583,-73.79511,,T
4501,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-06-19 9:30,chloride (as cl),6.9,mg/l,6.9,44.25583,-73.79511,,T
4502,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2014-04-24 9:45,chloride (as cl),3.7,mg/l,3.7,44.25583,-73.79511,,T
4503,10-SABL_E-17.2,10,8,Lake Champlain-Richelieu River,2009-07-06 14:00,chloride (as cl),4.2,mg/l,4.2,44.25583,-73.79511,,T
4504,10-SABL_E-22.9,10,8,Lake Champlain-Richelieu River,2018-07-18 17:00,chloride (as cl),11.8,mg/l,11.8,44.188551,-73.78397,,T
4505,10-SABL_E-5.8,10,8,Lake Champlain-Richelieu River,2018-07-18 13:45,chloride (as cl),23.6,mg/l,23.6,44.377233,-73.71493,,F
4506,10-SABL_E-7.6,10,8,Lake Champlain-Richelieu River,2018-07-18 14:30,chloride (as cl),23.7,mg/l,23.7,44.366064,-73.73314,,F
4507,10-SABL_W-10.3,10,8,Lake Champlain-Richelieu River,2018-10-31 14:00,chloride (as cl),14.4,mg/l,14.4,44.388731,-73.8178,,F
4508,10-SABL_W-12.9,10,8,Lake Champlain-Richelieu River,2018-10-31 17:00,chloride (as cl),12.5,mg/l,12.5,44.365,-73.84389,,F
4509,10-SABL_W-15.1,10,8,Lake Champlain-Richelieu River,2018-10-31 17:30,chloride (as cl),12.1,mg/l,12.1,44.347661,-73.878711,,F
4510,10-SABL_W-18.6,10,8,Lake Champlain-Richelieu River,2018-10-31 18:15,chloride (as cl),11.7,mg/l,11.7,44.312591,-73.91477,,F
4511,10-SABL_W-20.7,10,8,Lake Champlain-Richelieu River,2018-10-31 19:45,chloride (as cl),10.9,mg/l,10.9,44.29944,-73.93027,,F
4512,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-07-12 7:00,chloride (as cl),10.1,mg/l,10.1,44.25722,-73.9625,,F
4513,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-11-09 9:00,chloride (as cl),5.52,mg/l,5.52,44.25722,-73.9625,,F
4514,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2018-07-18 19:00,chloride (as cl),17.3,mg/l,17.3,44.25722,-73.9625,,F
4515,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-05-03 7:00,chloride (as cl),1.9,mg/l,1.9,44.25722,-73.9625,,F
4516,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-05-26 8:00,chloride (as cl),1.89,mg/l,1.89,44.25722,-73.9625,,F
4517,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-09-27 8:00,chloride (as cl),11.5,mg/l,11.5,44.25722,-73.9625,,F
4518,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-06-14 7:00,chloride (as cl),6.79,mg/l,6.79,44.25722,-73.9625,,F
4519,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-04-12 7:00,chloride (as cl),7.93,mg/l,7.93,44.25722,-73.9625,,F
4520,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-09-07 9:00,chloride (as cl),8.22,mg/l,8.22,44.25722,-73.9625,,F
4521,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-08-10 8:00,chloride (as cl),9.42,mg/l,9.42,44.25722,-73.9625,,F
4522,10-SABL_W-25.6,10,8,Lake Champlain-Richelieu River,2004-10-18 8:00,chloride (as cl),9.7,mg/l,9.7,44.25722,-73.9625,,F
4523,10-SABL_W_T13-0.1,10,8,Lake Champlain-Richelieu River,2018-10-31 15:00,chloride (as cl),0.48,mg/l,0.48,44.382641,-73.82927,,F
4524,10-SABL_W_T13-0.2,10,8,Lake Champlain-Richelieu River,2018-10-31 15:30,chloride (as cl),5.23,mg/l,5.23,44.383231,-73.83041,,F
4525,10-SABL_W_T14-0.2,10,8,Lake Champlain-Richelieu River,2018-10-31 16:00,chloride (as cl),2.41,mg/l,2.41,44.372134,-73.83521,,F
4526,10-SABL_W_T14-0.3,10,8,Lake Champlain-Richelieu River,2018-10-31 16:30,chloride (as cl),0.29,mg/l,0.29,44.372709,-73.836691,,F
4527,10-SABL_W_T26-0.1,10,8,Lake Champlain-Richelieu River,2018-10-31 19:00,chloride (as cl),0.36,mg/l,0.36,44.312151,-73.914701,,F
4528,10-SABL_W_T26-0.2,10,8,Lake Champlain-Richelieu River,2018-10-31 19:15,chloride (as cl),0.69,mg/l,0.69,44.312082,-73.914339,,F
4529,10-SABL_W_T27-0.1,10,8,Lake Champlain-Richelieu River,2018-11-01 13:15,chloride (as cl),0.81,mg/l,0.81,44.304024,-73.92061,,F
4530,10-SABL_W_T27-0.2,10,8,Lake Champlain-Richelieu River,2018-11-01 13:00,chloride (as cl),0.37,mg/l,0.37,44.302894,-73.920409,,F
4531,10-SAMN-4.2,10,7,Lake Champlain-Richelieu River,2018-07-17 20:00,chloride (as cl),11.8,mg/l,11.8,44.64056,-73.49499,,F
4532,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2018-06-19 18:00,chloride (as cl),11.6,mg/l,11.6,44.697538,-73.45085,,F
4533,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2018-04-18 18:00,chloride (as cl),12.3,mg/l,12.3,44.697538,-73.45085,,F
4534,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2019-08-12 17:00,chloride (as cl),13.4,mg/l,13.4,44.697538,-73.45085,,F
4535,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2017-08-17 14:00,chloride (as cl),10.3,mg/l,10.3,44.697538,-73.45085,,F
4536,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2019-06-11 16:45,chloride (as cl),10.7,mg/l,10.7,44.697538,-73.45085,,F
4537,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2017-06-12 14:00,chloride (as cl),10.5,mg/l,10.5,44.697538,-73.45085,,F
4538,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2019-04-17 17:00,chloride (as cl),8.42,mg/l,8.42,44.697538,-73.45085,,F
4539,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2017-10-19 14:00,chloride (as cl),12.8,mg/l,12.8,44.697538,-73.45085,,F
4540,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2018-08-14 17:00,chloride (as cl),15.2,mg/l,15.2,44.697538,-73.45085,,F
4541,10-SARA-0.4,10,7,Lake Champlain-Richelieu River,2018-10-16 19:00,chloride (as cl),12.9,mg/l,12.9,44.697538,-73.45085,,F
4542,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-04-13 11:00,chloride (as cl),9.73,mg/l,9.73,44.69194,-73.45332,,F
4543,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-05-03 11:00,chloride (as cl),8.67,mg/l,8.67,44.69194,-73.45332,,F
4544,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-06-16 0:55,chloride (as cl),10.3,mg/l,10.3,44.69194,-73.45332,,F
4545,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-08-26 0:10,chloride (as cl),11.5,mg/l,11.5,44.69194,-73.45332,,F
4546,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-06-14 12:00,chloride (as cl),9.14,mg/l,9.14,44.69194,-73.45332,,F
4547,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-09-27 12:00,chloride (as cl),10.3,mg/l,10.3,44.69194,-73.45332,,F
4548,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-07-13 13:00,chloride (as cl),9.79,mg/l,9.79,44.69194,-73.45332,,F
4549,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-05-26 11:30,chloride (as cl),9.3,mg/l,9.3,44.69194,-73.45332,,F
4550,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-04-16 9:15,chloride (as cl),8.9,mg/l,8.9,44.69194,-73.45332,,F
4551,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-09-07 13:00,chloride (as cl),11,mg/l,11,44.69194,-73.45332,,F
4552,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-10-18 13:00,chloride (as cl),10.4,mg/l,10.4,44.69194,-73.45332,,F
4553,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-09-16 13:00,chloride (as cl),11.8,mg/l,11.8,44.69194,-73.45332,,F
4554,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-05-06 9:30,chloride (as cl),10.4,mg/l,10.4,44.69194,-73.45332,,F
4555,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-05-25 12:00,chloride (as cl),9.55,mg/l,9.55,44.69194,-73.45332,,F
4556,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-10-06 0:30,chloride (as cl),11.1,mg/l,11.1,44.69194,-73.45332,,F
4557,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2004-11-09 12:00,chloride (as cl),10.6,mg/l,10.6,44.69194,-73.45332,,F
4558,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2009-08-05 11:30,chloride (as cl),11.1,mg/l,11.1,44.69194,-73.45332,,F
4559,10-SARA-0.9,10,7,Lake Champlain-Richelieu River,2018-07-17 18:45,chloride (as cl),14.1,mg/l,14.1,44.69194,-73.45332,,F
4560,10-SARA-8.5,10,7,Lake Champlain-Richelieu River,2018-07-17 20:45,chloride (as cl),12.1,mg/l,12.1,44.69667,-73.55278,,F
4561,10-SHDD-0.2,10,7,Lake Champlain-Richelieu River,2018-07-17 15:00,chloride (as cl),29.2,mg/l,29.2,44.954107,-73.56396,,F
4562,10-SMIB-0.5,10,8,Lake Champlain-Richelieu River,2018-07-19 15:00,chloride (as cl),81.9,mg/l,81.9,43.482507,-73.694585,,T
4563,10-SOUL-1.0,10,8,Lake Champlain-Richelieu River,2018-07-17 17:30,chloride (as cl),2.6,mg/l,2.6,44.70483,-73.819709,,T
4564,10-TRAE-4.5,10,7,Lake Champlain-Richelieu River,2018-07-17 17:40,chloride (as cl),18.2,mg/l,18.2,44.855734,-73.489449,,F
4565,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-10-05 8:50,chloride (as cl),15.2,mg/l,15.2,44.40855,-74.08426,,F
4566,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2018-07-18 16:30,chloride (as cl),17.4,mg/l,17.4,44.40855,-74.08426,,F
4567,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-04-14 8:45,chloride (as cl),12.7,mg/l,12.7,44.40855,-74.08426,,F
4568,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-10-26 9:10,chloride (as cl),,,1,44.40855,-74.08426,,F
4569,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-06-15 8:15,chloride (as cl),13.7,mg/l,13.7,44.40855,-74.08426,,F
4570,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-08-25 8:40,chloride (as cl),16.7,mg/l,16.7,44.40855,-74.08426,,F
4571,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-09-14 8:45,chloride (as cl),16.6,mg/l,16.6,44.40855,-74.08426,,F
4572,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-05-27 11:15,chloride (as cl),17,mg/l,17,44.40855,-74.08426,,F
4573,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-05-04 8:30,chloride (as cl),13.2,mg/l,13.2,44.40855,-74.08426,,F
4574,10-TWOB-1.3,10,8,Lake Champlain-Richelieu River,2009-08-04 10:00,chloride (as cl),16.5,mg/l,16.5,44.40855,-74.08426,,F
4575,10-TWOB-3.6,10,8,Lake Champlain-Richelieu River,2018-07-18 17:15,chloride (as cl),22.4,mg/l,22.4,44.4123,-74.1113,,F
4576,10-WESB-1.4,10,8,Lake Champlain-Richelieu River,2018-07-18 12:45,chloride (as cl),,mg/l,0.1,44.59305,-73.9868,,F
4577,10-WSBR-0.2,10,8,Lake Champlain-Richelieu River,2004-09-30 10:00,chloride (as cl),60,mg/l,60,43.41833,-73.71083,,T
4578,10-WSBR-0.2,10,8,Lake Champlain-Richelieu River,2004-04-14 8:00,chloride (as cl),26.6,mg/l,26.6,43.41833,-73.71083,,T
4579,10-WSBR-0.2,10,8,Lake Champlain-Richelieu River,2004-07-15 10:00,chloride (as cl),29.1,mg/l,29.1,43.41833,-73.71083,,T
4580,10-WSBR-0.2,10,8,Lake Champlain-Richelieu River,2004-09-10 10:00,chloride (as cl),23.6,mg/l,23.6,43.41833,-73.71083,,T
4581,10-WSBR-0.2,10,8,Lake Champlain-Richelieu River,2004-05-26 10:00,chloride (as cl),22.3,mg/l,22.3,43.41833,-73.71083,,T
